State,County,Yr,Year Group,Age Group,Which,Crime,Arrests
Colorado,San Juan,1999,1995-1999,Juvenile,Property,Arson,0
Colorado,San Juan,2000,2000-2004,Juvenile,Property,Arson,0
Colorado,San Juan,2001,2000-2004,Juvenile,Property,Arson,0
Colorado,San Juan,2002,2000-2004,Juvenile,Property,Arson,0
Colorado,San Juan,2003,2000-2004,Juvenile,Property,Arson,0
Colorado,San Juan,2004,2000-2004,Juvenile,Property,Arson,0
Colorado,San Juan,2005,2005-2009,Juvenile,Property,Arson,0
Colorado,San Juan,1992,1992-1994,Juvenile,Drug,Drugs,0
Colorado,San Juan,1993,1992-1994,Juvenile,Drug,Drugs,0
Colorado,San Juan,1995,1995-1999,Juvenile,Drug,Drugs,0
Colorado,San Juan,1996,1995-1999,Juvenile,Drug,Drugs,0
Colorado,San Juan,1997,1995-1999,Juvenile,Drug,Drugs,3
Colorado,San Juan,1998,1995-1999,Juvenile,Drug,Drugs,1
Colorado,San Juan,1999,1995-1999,Juvenile,Drug,Drugs,0
Colorado,San Juan,2000,2000-2004,Juvenile,Drug,Drugs,0
Colorado,San Juan,2001,2000-2004,Juvenile,Drug,Drugs,0
Colorado,San Juan,2002,2000-2004,Juvenile,Drug,Drugs,0
Colorado,San Juan,2003,2000-2004,Juvenile,Drug,Drugs,0
Colorado,San Juan,2004,2000-2004,Juvenile,Drug,Drugs,1
Colorado,San Juan,2005,2005-2009,Juvenile,Drug,Drugs,0
Colorado,San Miguel,1992,1992-1994,Juvenile,Violent,Homicide,0
Colorado,San Miguel,1993,1992-1994,Juvenile,Violent,Homicide,0
Colorado,San Miguel,1994,1992-1994,Juvenile,Violent,Homicide,0
Colorado,San Miguel,1995,1995-1999,Juvenile,Violent,Homicide,0
Colorado,San Miguel,1996,1995-1999,Juvenile,Violent,Homicide,0
Colorado,San Miguel,1997,1995-1999,Juvenile,Violent,Homicide,0
Colorado,San Miguel,1998,1995-1999,Juvenile,Violent,Homicide,0
Colorado,San Miguel,1999,1995-1999,Juvenile,Violent,Homicide,0
Colorado,San Miguel,2000,2000-2004,Juvenile,Violent,Homicide,0
Colorado,San Miguel,2001,2000-2004,Juvenile,Violent,Homicide,0
Colorado,San Miguel,2002,2000-2004,Juvenile,Violent,Homicide,0
Colorado,San Miguel,2003,2000-2004,Juvenile,Violent,Homicide,1
Colorado,San Miguel,2004,2000-2004,Juvenile,Violent,Homicide,0
Colorado,San Miguel,2005,2005-2009,Juvenile,Violent,Homicide,0
Colorado,San Miguel,1992,1992-1994,Juvenile,Violent,Rape,0
Colorado,San Miguel,1993,1992-1994,Juvenile,Violent,Rape,0
Colorado,San Miguel,1994,1992-1994,Juvenile,Violent,Rape,0
Colorado,San Miguel,1995,1995-1999,Juvenile,Violent,Rape,0
Colorado,San Miguel,1996,1995-1999,Juvenile,Violent,Rape,0
Colorado,San Miguel,1997,1995-1999,Juvenile,Violent,Rape,0
Colorado,San Miguel,1998,1995-1999,Juvenile,Violent,Rape,0
Colorado,San Miguel,1999,1995-1999,Juvenile,Violent,Rape,0
Colorado,San Miguel,2000,2000-2004,Juvenile,Violent,Rape,0
Colorado,San Miguel,2001,2000-2004,Juvenile,Violent,Rape,0
Colorado,San Miguel,2002,2000-2004,Juvenile,Violent,Rape,0
Colorado,San Miguel,2003,2000-2004,Juvenile,Violent,Rape,0
Colorado,San Miguel,2004,2000-2004,Juvenile,Violent,Rape,0
Colorado,San Miguel,2005,2005-2009,Juvenile,Violent,Rape,0
Colorado,San Miguel,1992,1992-1994,Juvenile,Violent,Robbery,0
Colorado,San Miguel,1993,1992-1994,Juvenile,Violent,Robbery,0
Colorado,San Miguel,1994,1992-1994,Juvenile,Violent,Robbery,0
Colorado,San Miguel,1995,1995-1999,Juvenile,Violent,Robbery,0
Colorado,San Miguel,1996,1995-1999,Juvenile,Violent,Robbery,0
Colorado,San Miguel,1997,1995-1999,Juvenile,Violent,Robbery,0
Colorado,San Miguel,1998,1995-1999,Juvenile,Violent,Robbery,0
Colorado,San Miguel,1999,1995-1999,Juvenile,Violent,Robbery,0
Colorado,San Miguel,2000,2000-2004,Juvenile,Violent,Robbery,0
Colorado,San Miguel,2001,2000-2004,Juvenile,Violent,Robbery,0
Colorado,San Miguel,2002,2000-2004,Juvenile,Violent,Robbery,0
Colorado,San Miguel,2003,2000-2004,Juvenile,Violent,Robbery,1
Colorado,San Miguel,2004,2000-2004,Juvenile,Violent,Robbery,0
Colorado,San Miguel,2005,2005-2009,Juvenile,Violent,Robbery,0
Colorado,San Miguel,1992,1992-1994,Juvenile,Violent,Aggravated Assault,1
Colorado,San Miguel,1993,1992-1994,Juvenile,Violent,Aggravated Assault,0
Colorado,San Miguel,1994,1992-1994,Juvenile,Violent,Aggravated Assault,1
Colorado,San Miguel,1995,1995-1999,Juvenile,Violent,Aggravated Assault,0
Colorado,San Miguel,1996,1995-1999,Juvenile,Violent,Aggravated Assault,0
Colorado,San Miguel,1997,1995-1999,Juvenile,Violent,Aggravated Assault,1
Colorado,San Miguel,1998,1995-1999,Juvenile,Violent,Aggravated Assault,0
Colorado,San Miguel,1999,1995-1999,Juvenile,Violent,Aggravated Assault,0
Colorado,San Miguel,2000,2000-2004,Juvenile,Violent,Aggravated Assault,0
Colorado,San Miguel,2001,2000-2004,Juvenile,Violent,Aggravated Assault,0
Colorado,San Miguel,2002,2000-2004,Juvenile,Violent,Aggravated Assault,0
Colorado,San Miguel,2003,2000-2004,Juvenile,Violent,Aggravated Assault,2
Colorado,San Miguel,2004,2000-2004,Juvenile,Violent,Aggravated Assault,0
Colorado,San Miguel,2005,2005-2009,Juvenile,Violent,Aggravated Assault,0
Colorado,San Miguel,1992,1992-1994,Juvenile,Property,Burglary,2
Colorado,San Miguel,1993,1992-1994,Juvenile,Property,Burglary,1
Colorado,San Miguel,1994,1992-1994,Juvenile,Property,Burglary,0
Colorado,San Miguel,1995,1995-1999,Juvenile,Property,Burglary,0
Colorado,San Miguel,1996,1995-1999,Juvenile,Property,Burglary,2
Colorado,San Miguel,1997,1995-1999,Juvenile,Property,Burglary,0
Colorado,San Miguel,1998,1995-1999,Juvenile,Property,Burglary,0
Colorado,San Miguel,1999,1995-1999,Juvenile,Property,Burglary,0
Colorado,San Miguel,2000,2000-2004,Juvenile,Property,Burglary,8
Colorado,San Miguel,2001,2000-2004,Juvenile,Property,Burglary,0
Colorado,San Miguel,2002,2000-2004,Juvenile,Property,Burglary,0
Colorado,San Miguel,2003,2000-2004,Juvenile,Property,Burglary,0
Colorado,San Miguel,2004,2000-2004,Juvenile,Property,Burglary,0
Colorado,San Miguel,2005,2005-2009,Juvenile,Property,Burglary,0
Colorado,San Miguel,1992,1992-1994,Juvenile,Property,Larceny/Theft,14
Colorado,San Miguel,1993,1992-1994,Juvenile,Property,Larceny/Theft,11
Colorado,San Miguel,1994,1992-1994,Juvenile,Property,Larceny/Theft,3
Colorado,San Miguel,1995,1995-1999,Juvenile,Property,Larceny/Theft,3
Colorado,San Miguel,1996,1995-1999,Juvenile,Property,Larceny/Theft,4
Colorado,San Miguel,1997,1995-1999,Juvenile,Property,Larceny/Theft,3
Colorado,San Miguel,1998,1995-1999,Juvenile,Property,Larceny/Theft,8
Colorado,San Miguel,1999,1995-1999,Juvenile,Property,Larceny/Theft,7
Colorado,San Miguel,2000,2000-2004,Juvenile,Property,Larceny/Theft,7
Colorado,San Miguel,2001,2000-2004,Juvenile,Property,Larceny/Theft,1
Colorado,San Miguel,2002,2000-2004,Juvenile,Property,Larceny/Theft,3
Colorado,San Miguel,2003,2000-2004,Juvenile,Property,Larceny/Theft,0
Colorado,San Miguel,2004,2000-2004,Juvenile,Property,Larceny/Theft,0
Colorado,San Miguel,2005,2005-2009,Juvenile,Property,Larceny/Theft,2
Colorado,San Miguel,1992,1992-1994,Juvenile,Property,Motor Vehicle Theft,0
Colorado,San Miguel,1993,1992-1994,Juvenile,Property,Motor Vehicle Theft,0
Colorado,San Miguel,1994,1992-1994,Juvenile,Property,Motor Vehicle Theft,0
Colorado,San Miguel,1995,1995-1999,Juvenile,Property,Motor Vehicle Theft,0
Colorado,San Miguel,1996,1995-1999,Juvenile,Property,Motor Vehicle Theft,0
Colorado,San Miguel,1997,1995-1999,Juvenile,Property,Motor Vehicle Theft,3
Colorado,San Miguel,1998,1995-1999,Juvenile,Property,Motor Vehicle Theft,0
Colorado,San Miguel,1999,1995-1999,Juvenile,Property,Motor Vehicle Theft,1
Colorado,San Miguel,2000,2000-2004,Juvenile,Property,Motor Vehicle Theft,7
Colorado,San Miguel,2001,2000-2004,Juvenile,Property,Motor Vehicle Theft,0
Colorado,San Miguel,2002,2000-2004,Juvenile,Property,Motor Vehicle Theft,0
Colorado,San Miguel,2003,2000-2004,Juvenile,Property,Motor Vehicle Theft,0
Colorado,San Miguel,2004,2000-2004,Juvenile,Property,Motor Vehicle Theft,0
Colorado,San Miguel,2005,2005-2009,Juvenile,Property,Motor Vehicle Theft,1
Colorado,San Miguel,1992,1992-1994,Juvenile,Property,Arson,0
Colorado,San Miguel,1993,1992-1994,Juvenile,Property,Arson,0
Colorado,San Miguel,1994,1992-1994,Juvenile,Property,Arson,0
Colorado,San Miguel,1995,1995-1999,Juvenile,Property,Arson,0
Colorado,San Miguel,1996,1995-1999,Juvenile,Property,Arson,0
Colorado,San Miguel,1997,1995-1999,Juvenile,Property,Arson,0
Colorado,San Miguel,1998,1995-1999,Juvenile,Property,Arson,0
Colorado,San Miguel,1999,1995-1999,Juvenile,Property,Arson,0
Colorado,San Miguel,2000,2000-2004,Juvenile,Property,Arson,0
Colorado,San Miguel,2001,2000-2004,Juvenile,Property,Arson,0
Colorado,San Miguel,2002,2000-2004,Juvenile,Property,Arson,0
Colorado,San Miguel,2003,2000-2004,Juvenile,Property,Arson,0
Colorado,San Miguel,2004,2000-2004,Juvenile,Property,Arson,0
Colorado,San Miguel,2005,2005-2009,Juvenile,Property,Arson,0
Colorado,San Miguel,1992,1992-1994,Juvenile,Drug,Drugs,1
Colorado,San Miguel,1993,1992-1994,Juvenile,Drug,Drugs,1
Colorado,San Miguel,1995,1995-1999,Juvenile,Drug,Drugs,1
Colorado,San Miguel,1996,1995-1999,Juvenile,Drug,Drugs,7
Colorado,San Miguel,1997,1995-1999,Juvenile,Drug,Drugs,3
Colorado,San Miguel,1998,1995-1999,Juvenile,Drug,Drugs,0
Colorado,San Miguel,1999,1995-1999,Juvenile,Drug,Drugs,1
Colorado,San Miguel,2000,2000-2004,Juvenile,Drug,Drugs,1
Colorado,San Miguel,2001,2000-2004,Juvenile,Drug,Drugs,1
Colorado,San Miguel,2002,2000-2004,Juvenile,Drug,Drugs,1
Colorado,San Miguel,2003,2000-2004,Juvenile,Drug,Drugs,1
Colorado,San Miguel,2004,2000-2004,Juvenile,Drug,Drugs,0
Colorado,San Miguel,2005,2005-2009,Juvenile,Drug,Drugs,1
Colorado,Sedgwick,1992,1992-1994,Juvenile,Violent,Homicide,0
Colorado,Sedgwick,1993,1992-1994,Juvenile,Violent,Homicide,0
Colorado,Sedgwick,1994,1992-1994,Juvenile,Violent,Homicide,0
Colorado,Sedgwick,1995,1995-1999,Juvenile,Violent,Homicide,0
Colorado,Sedgwick,1996,1995-1999,Juvenile,Violent,Homicide,0
Colorado,Sedgwick,1997,1995-1999,Juvenile,Violent,Homicide,0
Colorado,Sedgwick,1998,1995-1999,Juvenile,Violent,Homicide,0
Colorado,Sedgwick,1999,1995-1999,Juvenile,Violent,Homicide,0
Colorado,Sedgwick,2000,2000-2004,Juvenile,Violent,Homicide,0
Colorado,Sedgwick,2001,2000-2004,Juvenile,Violent,Homicide,0
Colorado,Sedgwick,2002,2000-2004,Juvenile,Violent,Homicide,0
Colorado,Sedgwick,2003,2000-2004,Juvenile,Violent,Homicide,0
Colorado,Sedgwick,2004,2000-2004,Juvenile,Violent,Homicide,0
Colorado,Sedgwick,2005,2005-2009,Juvenile,Violent,Homicide,0
Colorado,Sedgwick,1992,1992-1994,Juvenile,Violent,Rape,0
Colorado,Sedgwick,1993,1992-1994,Juvenile,Violent,Rape,0
Colorado,Sedgwick,1994,1992-1994,Juvenile,Violent,Rape,0
Colorado,Sedgwick,1995,1995-1999,Juvenile,Violent,Rape,0
Colorado,Sedgwick,1996,1995-1999,Juvenile,Violent,Rape,0
Colorado,Sedgwick,1997,1995-1999,Juvenile,Violent,Rape,0
Colorado,Sedgwick,1998,1995-1999,Juvenile,Violent,Rape,0
Colorado,Sedgwick,1999,1995-1999,Juvenile,Violent,Rape,0
Colorado,Sedgwick,2000,2000-2004,Juvenile,Violent,Rape,0
Colorado,Sedgwick,2001,2000-2004,Juvenile,Violent,Rape,0
Colorado,Sedgwick,2002,2000-2004,Juvenile,Violent,Rape,0
Colorado,Sedgwick,2003,2000-2004,Juvenile,Violent,Rape,0
Colorado,Sedgwick,2004,2000-2004,Juvenile,Violent,Rape,0
Colorado,Sedgwick,2005,2005-2009,Juvenile,Violent,Rape,0
Colorado,Sedgwick,1992,1992-1994,Juvenile,Violent,Robbery,0
Colorado,Sedgwick,1993,1992-1994,Juvenile,Violent,Robbery,0
Colorado,Sedgwick,1994,1992-1994,Juvenile,Violent,Robbery,0
Colorado,Sedgwick,1995,1995-1999,Juvenile,Violent,Robbery,0
Colorado,Sedgwick,1996,1995-1999,Juvenile,Violent,Robbery,0
Colorado,Sedgwick,1997,1995-1999,Juvenile,Violent,Robbery,0
Colorado,Sedgwick,1998,1995-1999,Juvenile,Violent,Robbery,0
Colorado,Sedgwick,1999,1995-1999,Juvenile,Violent,Robbery,0
Colorado,Sedgwick,2000,2000-2004,Juvenile,Violent,Robbery,0
Colorado,Sedgwick,2001,2000-2004,Juvenile,Violent,Robbery,0
Colorado,Sedgwick,2002,2000-2004,Juvenile,Violent,Robbery,0
Colorado,Sedgwick,2003,2000-2004,Juvenile,Violent,Robbery,0
Colorado,Sedgwick,2004,2000-2004,Juvenile,Violent,Robbery,0
Colorado,Sedgwick,2005,2005-2009,Juvenile,Violent,Robbery,0
Colorado,Sedgwick,1992,1992-1994,Juvenile,Violent,Aggravated Assault,0
Colorado,Sedgwick,1993,1992-1994,Juvenile,Violent,Aggravated Assault,0
Colorado,Sedgwick,1994,1992-1994,Juvenile,Violent,Aggravated Assault,1
Colorado,Sedgwick,1995,1995-1999,Juvenile,Violent,Aggravated Assault,0
Colorado,Sedgwick,1996,1995-1999,Juvenile,Violent,Aggravated Assault,0
Colorado,Sedgwick,1997,1995-1999,Juvenile,Violent,Aggravated Assault,0
Colorado,Sedgwick,1998,1995-1999,Juvenile,Violent,Aggravated Assault,0
Colorado,Sedgwick,1999,1995-1999,Juvenile,Violent,Aggravated Assault,0
Colorado,Sedgwick,2000,2000-2004,Juvenile,Violent,Aggravated Assault,0
Colorado,Sedgwick,2001,2000-2004,Juvenile,Violent,Aggravated Assault,0
Colorado,Sedgwick,2002,2000-2004,Juvenile,Violent,Aggravated Assault,0
Colorado,Sedgwick,2003,2000-2004,Juvenile,Violent,Aggravated Assault,0
Colorado,Sedgwick,2004,2000-2004,Juvenile,Violent,Aggravated Assault,1
Colorado,Sedgwick,2005,2005-2009,Juvenile,Violent,Aggravated Assault,0
Colorado,Sedgwick,1992,1992-1994,Juvenile,Property,Burglary,0
Colorado,Sedgwick,1993,1992-1994,Juvenile,Property,Burglary,2
Colorado,Sedgwick,1994,1992-1994,Juvenile,Property,Burglary,0
Colorado,Sedgwick,1995,1995-1999,Juvenile,Property,Burglary,0
Colorado,Sedgwick,1996,1995-1999,Juvenile,Property,Burglary,0
Colorado,Sedgwick,1997,1995-1999,Juvenile,Property,Burglary,0
Colorado,Sedgwick,1998,1995-1999,Juvenile,Property,Burglary,0
Colorado,Sedgwick,1999,1995-1999,Juvenile,Property,Burglary,0
Colorado,Sedgwick,2000,2000-2004,Juvenile,Property,Burglary,0
Colorado,Sedgwick,2001,2000-2004,Juvenile,Property,Burglary,1
Colorado,Sedgwick,2002,2000-2004,Juvenile,Property,Burglary,0
Colorado,Sedgwick,2003,2000-2004,Juvenile,Property,Burglary,1
Colorado,Sedgwick,2004,2000-2004,Juvenile,Property,Burglary,0
Colorado,Sedgwick,2005,2005-2009,Juvenile,Property,Burglary,0
Colorado,Sedgwick,1992,1992-1994,Juvenile,Property,Larceny/Theft,4
Colorado,Sedgwick,1993,1992-1994,Juvenile,Property,Larceny/Theft,3
Colorado,Sedgwick,1994,1992-1994,Juvenile,Property,Larceny/Theft,0
Colorado,Sedgwick,1995,1995-1999,Juvenile,Property,Larceny/Theft,1
Colorado,Sedgwick,1996,1995-1999,Juvenile,Property,Larceny/Theft,3
Colorado,Sedgwick,1997,1995-1999,Juvenile,Property,Larceny/Theft,0
Colorado,Sedgwick,1998,1995-1999,Juvenile,Property,Larceny/Theft,0
Colorado,Sedgwick,1999,1995-1999,Juvenile,Property,Larceny/Theft,0
Colorado,Sedgwick,2000,2000-2004,Juvenile,Property,Larceny/Theft,0
Colorado,Sedgwick,2001,2000-2004,Juvenile,Property,Larceny/Theft,0
Colorado,Sedgwick,2002,2000-2004,Juvenile,Property,Larceny/Theft,0
Colorado,Sedgwick,2003,2000-2004,Juvenile,Property,Larceny/Theft,0
Colorado,Sedgwick,2004,2000-2004,Juvenile,Property,Larceny/Theft,0
Colorado,Sedgwick,2005,2005-2009,Juvenile,Property,Larceny/Theft,0
Colorado,Sedgwick,1992,1992-1994,Juvenile,Property,Motor Vehicle Theft,0
Colorado,Sedgwick,1993,1992-1994,Juvenile,Property,Motor Vehicle Theft,0
Colorado,Sedgwick,1994,1992-1994,Juvenile,Property,Motor Vehicle Theft,0
Colorado,Sedgwick,1995,1995-1999,Juvenile,Property,Motor Vehicle Theft,3
Colorado,Sedgwick,1996,1995-1999,Juvenile,Property,Motor Vehicle Theft,1
Colorado,Sedgwick,1997,1995-1999,Juvenile,Property,Motor Vehicle Theft,0
Colorado,Sedgwick,1998,1995-1999,Juvenile,Property,Motor Vehicle Theft,0
Colorado,Sedgwick,1999,1995-1999,Juvenile,Property,Motor Vehicle Theft,0
Colorado,Sedgwick,2000,2000-2004,Juvenile,Property,Motor Vehicle Theft,0
Colorado,Sedgwick,2001,2000-2004,Juvenile,Property,Motor Vehicle Theft,0
Colorado,Sedgwick,2002,2000-2004,Juvenile,Property,Motor Vehicle Theft,0
Colorado,Sedgwick,2003,2000-2004,Juvenile,Property,Motor Vehicle Theft,0
Colorado,Sedgwick,2004,2000-2004,Juvenile,Property,Motor Vehicle Theft,0
Colorado,Sedgwick,2005,2005-2009,Juvenile,Property,Motor Vehicle Theft,0
Colorado,Sedgwick,1992,1992-1994,Juvenile,Property,Arson,0
Colorado,Sedgwick,1993,1992-1994,Juvenile,Property,Arson,0
Colorado,Sedgwick,1994,1992-1994,Juvenile,Property,Arson,0
Colorado,Sedgwick,1995,1995-1999,Juvenile,Property,Arson,0
Colorado,Sedgwick,1996,1995-1999,Juvenile,Property,Arson,0
Colorado,Sedgwick,1997,1995-1999,Juvenile,Property,Arson,0
Colorado,Sedgwick,1998,1995-1999,Juvenile,Property,Arson,0
Colorado,Sedgwick,1999,1995-1999,Juvenile,Property,Arson,0
Colorado,Sedgwick,2000,2000-2004,Juvenile,Property,Arson,0
Colorado,Sedgwick,2001,2000-2004,Juvenile,Property,Arson,0
Colorado,Sedgwick,2002,2000-2004,Juvenile,Property,Arson,0
Colorado,Sedgwick,2003,2000-2004,Juvenile,Property,Arson,0
Colorado,Sedgwick,2004,2000-2004,Juvenile,Property,Arson,0
Colorado,Sedgwick,2005,2005-2009,Juvenile,Property,Arson,0
Colorado,Sedgwick,1992,1992-1994,Juvenile,Drug,Drugs,0
Colorado,Sedgwick,1993,1992-1994,Juvenile,Drug,Drugs,0
Colorado,Sedgwick,1995,1995-1999,Juvenile,Drug,Drugs,0
Colorado,Sedgwick,1996,1995-1999,Juvenile,Drug,Drugs,1
Colorado,Sedgwick,1997,1995-1999,Juvenile,Drug,Drugs,0
Colorado,Sedgwick,1998,1995-1999,Juvenile,Drug,Drugs,0
Colorado,Sedgwick,1999,1995-1999,Juvenile,Drug,Drugs,0
Colorado,Sedgwick,2000,2000-2004,Juvenile,Drug,Drugs,0
Colorado,Sedgwick,2001,2000-2004,Juvenile,Drug,Drugs,0
Colorado,Sedgwick,2002,2000-2004,Juvenile,Drug,Drugs,0
Colorado,Sedgwick,2003,2000-2004,Juvenile,Drug,Drugs,0
Colorado,Sedgwick,2004,2000-2004,Juvenile,Drug,Drugs,2
Colorado,Sedgwick,2005,2005-2009,Juvenile,Drug,Drugs,0
Colorado,Summit,1992,1992-1994,Juvenile,Violent,Homicide,0
Colorado,Summit,1993,1992-1994,Juvenile,Violent,Homicide,0
Colorado,Summit,1994,1992-1994,Juvenile,Violent,Homicide,0
Colorado,Summit,1995,1995-1999,Juvenile,Violent,Homicide,0
Colorado,Summit,1996,1995-1999,Juvenile,Violent,Homicide,0
Colorado,Summit,1997,1995-1999,Juvenile,Violent,Homicide,0
Colorado,Summit,1998,1995-1999,Juvenile,Violent,Homicide,0
Colorado,Summit,1999,1995-1999,Juvenile,Violent,Homicide,0
Colorado,Summit,2000,2000-2004,Juvenile,Violent,Homicide,0
Colorado,Summit,2001,2000-2004,Juvenile,Violent,Homicide,0
Colorado,Summit,2002,2000-2004,Juvenile,Violent,Homicide,0
Colorado,Summit,2003,2000-2004,Juvenile,Violent,Homicide,0
Colorado,Summit,2004,2000-2004,Juvenile,Violent,Homicide,0
Colorado,Summit,2005,2005-2009,Juvenile,Violent,Homicide,0
Colorado,Summit,1992,1992-1994,Juvenile,Violent,Rape,0
Colorado,Summit,1993,1992-1994,Juvenile,Violent,Rape,0
Colorado,Summit,1994,1992-1994,Juvenile,Violent,Rape,0
Colorado,Summit,1995,1995-1999,Juvenile,Violent,Rape,0
Colorado,Summit,1996,1995-1999,Juvenile,Violent,Rape,0
Colorado,Summit,1997,1995-1999,Juvenile,Violent,Rape,0
Colorado,Summit,1998,1995-1999,Juvenile,Violent,Rape,1
Colorado,Summit,1999,1995-1999,Juvenile,Violent,Rape,1
Colorado,Summit,2000,2000-2004,Juvenile,Violent,Rape,1
Colorado,Summit,2001,2000-2004,Juvenile,Violent,Rape,2
Colorado,Summit,2002,2000-2004,Juvenile,Violent,Rape,0
Colorado,Summit,2003,2000-2004,Juvenile,Violent,Rape,0
Colorado,Summit,2004,2000-2004,Juvenile,Violent,Rape,0
Colorado,Summit,2005,2005-2009,Juvenile,Violent,Rape,0
Colorado,Summit,1992,1992-1994,Juvenile,Violent,Robbery,0
Colorado,Summit,1993,1992-1994,Juvenile,Violent,Robbery,0
Colorado,Summit,1994,1992-1994,Juvenile,Violent,Robbery,0
Colorado,Summit,1995,1995-1999,Juvenile,Violent,Robbery,0
Colorado,Summit,1996,1995-1999,Juvenile,Violent,Robbery,1
Colorado,Summit,1997,1995-1999,Juvenile,Violent,Robbery,0
Colorado,Summit,1998,1995-1999,Juvenile,Violent,Robbery,0
Colorado,Summit,1999,1995-1999,Juvenile,Violent,Robbery,0
Colorado,Summit,2000,2000-2004,Juvenile,Violent,Robbery,0
Colorado,Summit,2001,2000-2004,Juvenile,Violent,Robbery,0
Colorado,Summit,2002,2000-2004,Juvenile,Violent,Robbery,0
Colorado,Summit,2003,2000-2004,Juvenile,Violent,Robbery,0
Colorado,Summit,2004,2000-2004,Juvenile,Violent,Robbery,1
Colorado,Summit,2005,2005-2009,Juvenile,Violent,Robbery,0
Colorado,Summit,1992,1992-1994,Juvenile,Violent,Aggravated Assault,7
Colorado,Summit,1993,1992-1994,Juvenile,Violent,Aggravated Assault,3
Colorado,Summit,1994,1992-1994,Juvenile,Violent,Aggravated Assault,1
Colorado,Summit,1995,1995-1999,Juvenile,Violent,Aggravated Assault,4
Colorado,Summit,1996,1995-1999,Juvenile,Violent,Aggravated Assault,1
Colorado,Summit,1997,1995-1999,Juvenile,Violent,Aggravated Assault,0
Colorado,Summit,1998,1995-1999,Juvenile,Violent,Aggravated Assault,1
Colorado,Summit,1999,1995-1999,Juvenile,Violent,Aggravated Assault,10
Colorado,Summit,2000,2000-2004,Juvenile,Violent,Aggravated Assault,2
Colorado,Summit,2001,2000-2004,Juvenile,Violent,Aggravated Assault,1
Colorado,Summit,2002,2000-2004,Juvenile,Violent,Aggravated Assault,0
Colorado,Summit,2003,2000-2004,Juvenile,Violent,Aggravated Assault,0
Colorado,Summit,2004,2000-2004,Juvenile,Violent,Aggravated Assault,0
Colorado,Summit,2005,2005-2009,Juvenile,Violent,Aggravated Assault,1
Colorado,Summit,1992,1992-1994,Juvenile,Property,Burglary,12
Colorado,Summit,1993,1992-1994,Juvenile,Property,Burglary,6
Colorado,Summit,1994,1992-1994,Juvenile,Property,Burglary,2
Colorado,Summit,1995,1995-1999,Juvenile,Property,Burglary,6
Colorado,Summit,1996,1995-1999,Juvenile,Property,Burglary,8
Colorado,Summit,1997,1995-1999,Juvenile,Property,Burglary,3
Colorado,Summit,1998,1995-1999,Juvenile,Property,Burglary,8
Colorado,Summit,1999,1995-1999,Juvenile,Property,Burglary,8
Colorado,Summit,2000,2000-2004,Juvenile,Property,Burglary,2
Colorado,Summit,2001,2000-2004,Juvenile,Property,Burglary,1
Colorado,Summit,2002,2000-2004,Juvenile,Property,Burglary,5
Colorado,Summit,2003,2000-2004,Juvenile,Property,Burglary,0
Colorado,Summit,2004,2000-2004,Juvenile,Property,Burglary,0
Colorado,Summit,2005,2005-2009,Juvenile,Property,Burglary,1
Colorado,Summit,1992,1992-1994,Juvenile,Property,Larceny/Theft,52
Colorado,Summit,1993,1992-1994,Juvenile,Property,Larceny/Theft,71
Colorado,Summit,1994,1992-1994,Juvenile,Property,Larceny/Theft,16
Colorado,Summit,1995,1995-1999,Juvenile,Property,Larceny/Theft,42
